Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,7514,ner_results
Jonathan's Kitchen - Holiday Inn Express & Suites,Vidul Mathur,"Great place to enjoy your weekend. The food is amazing. Even had live music on Sunday.
We opted for à-la-carte and ordered Dahi ke Kabab, Thai Basil Praws, Fresh Lime Soda, Strawberry Mocktail, Penne Arrabiata and Chocolate Fondue Cake.
Dahi ke Kababs were very nice and soft like they should be. Thai Basil Prawns were also nice and tasty. They were properly cooked and well served. Fresh lime soda was.....well fresh lime soda but Strawberry Mocktail was super sweet and is a must try. Penne Arrabiata pasta is one dish that I would recommend you all to try here. The gravy was super thick and delicious, the pasta was boiled perfectly and the presentation was also good. Coming to the dessert, I never had such an amazing fondue, not too sweet, just the prefect balance of chocolate and sweetness. Overall had an amazing time here.

Dahi ke Kebabs - 4.5/5
Thai Basil Prawns - 4/5
Penne Arrabiata Pasta - 4.5/5
Strawberry Mocktail - 4/5
Fresh Lime Soda - 4/5
Chocolate Fondue Cake - 5/5
Ambience - 4/5
Overall - 4.5/5",5,"24 Reviews , 37 Followers",3/3/2019 19:48,5,,"{'food': ['Dahi ke Kababs', 'Thai Basil Prawns', 'Penne Arrabiata Pasta', 'Strawberry Mocktail', 'Fresh Lime Soda', 'Chocolate Fondue Cake'], 'drink': ['Fresh Lime Soda', 'Strawberry Mocktail']}"
Jonathan's Kitchen - Holiday Inn Express & Suites,Khaane_mey_kya_hey By Rony Samuel,"When you are in Gachibowli and have to make a quick descision for a team dinner/lunch or a buffet place..!! Jonathan's kitchen would be on the top of my list.

Been here twice (this time on birthday) :-p and never regretted the service or food, with live music(they do have a good taste for music) and courteous staff, this place is always buzzing and is on the roll.

checkout offers on buffet and you can strike a good deal if you have a large team visiting, amazing seating options indoors and outdoors,cool bar and buffet counter ,love their starters and live counters with really good varieits and options to choose from!!

Overall : 4
Taste : 3.5/5
Service : 3.5
Ambience : 4/4
Price : 3.5/5
VFM : 4/4",4,"57 Reviews , 52 Followers",3/3/2019 14:46,7,,
Jonathan's Kitchen - Holiday Inn Express & Suites,Pranjali,Had a great lunch. The buffet spread was good. Very good for office parties. Desserts were good too. Rice varieties were too less. Ambiance is nice.,4,"9 Reviews , 2 Followers",3/3/2019 14:40,0,,"{'food': ['buffet spread', 'desserts'], 'drink': []}"
Jonathan's Kitchen - Holiday Inn Express & Suites,ARYAN JHA,"Ambience: 5/5 (Both Indoors and Outdoors facility)
Value for Money: 3.5/5 (This is with respect to Sunday Brunch# costing Rs. 1200/- per person)
Staff Service: 5/5

Quality of Food: 5/5 Simply premium.Items I like the most are veg. maki (sushi), broccoli salad* from their regular menu.But even more outstanding are their live counter options such as Tawa Fish (Not your regular bland bone-less fish, but the way you eat fish at home) had some real flavour. Omelette, French toast, Pancakes were simply brilliant.
Variety of Food: 5/5 Enormous.This is where Jonathan's Kitchen truly excels, there has to be at least one item you will madly fall in love with. They claim to have over 60 items on their menu, which can be verified rather immediately upon looking at the serving table.
#In the name of unlimited drinks, there was no real variety to choose from. I couldn't even get my favourite soft drink Thums up (Franchise issue probably, I know), and on that particular day, there wasn't any option of Pina Colada.
*I am a big fan of lettuce leafs. Please keep some.",4,"3 Reviews , 3 Followers",3/2/2019 0:13,0,,"{'food': ['veg. maki (sushi)', 'broccoli salad*', 'Tawa Fish', 'omelette', 'French toast', 'Pancakes'], 'drink': []}"
Jonathan's Kitchen - Holiday Inn Express & Suites,Rajjit Das,"I went there for lunch on a Sunday afternoon. Four of us were there for lunch, out of four two of us opted for the sunday brunch and the other two went for à la carte. I was among the two who went for à la carte. For the sunday brunch there was a live performance by a band. The ambience was buzzing as the restaurant was quite crowded, they offer open air seating as well. The starters of the the brunch are placed in the open air section and the other courses are placed indoor. Personally, I felt the seating isn't much comfortable as the chairs' backrest lacked comfort. The air conditioning was not great as the temperature inside wasn't as comfortable as I expected it to be. However, the service by the staff is impeccable they help in every way they can.
Coming to the food, I had ordered Mutton Sukha, Rib eye steak and grilled tiger prawns. My companions went for the sunday brunch, as they told me the non-vegetarian starters were all wonderful except for the fish tawa fry which was not boneless. All the starters were very well balanced in flavour, the chicken kalmi kabab was exquisite. Compared to the starters, the main course was not so great the curries lacked texture and were not so great but the yellow dal was very soothing. Prawn cocktail was outstanding, the desserts were all very good and not extra sweet. Coming to the à la carte menu, the Mutton Sukha was great in every way, the spices were perfectly balanced they weren't overpowering the flavour of the meat, it's definitely a must try there. The rib eye steak didn't impress me much, the meat wasn't juicy as it is supposed to be and that was disappointing. On the other hand, the grilled tiger prawns were brilliant, they were served on a bed of sautéd spinach with garlic which was good too and prawns were boosting with flavour.
Overall, it's a great place to visit which serves dishes from all the major cuisines around the world.",4,"17 Reviews , 399 Followers",3/1/2019 20:11,2,,"{'food': ['Mutton Sukha', 'Rib eye steak', 'Grilled tiger prawns'], 'drink': []}"
Jonathan's Kitchen - Holiday Inn Express & Suites,Ruby Singh,"Lousy staff and lousy service. I went for dinner buffet and except a few things I didn't like anything. The deserts were really really bad. With so many options and none of them were good.
The only good thing is the ambience. I don't recommend this place at all.",3,"23 Reviews , 135 Followers",3/1/2019 19:58,10,,"{'food': ['buffet'], 'drink': []}"
Jonathan's Kitchen - Holiday Inn Express & Suites,Noma Singh,"This is one of the best place if you are looking for a quiet calm place for dinner or lunch .The ambiance is great,staff is excellent and food is to the point. The buffet has nice variety in salads,starters and desert.Main course is average in buffet but a la carte is amazing. The quality of everything served is great.I luv going back to this place.",4,"12 Reviews , 30 Followers",2/28/2019 19:07,5,,"{'food': ['salads', 'starters', 'dessert'], 'drink': []}"
Jonathan's Kitchen - Holiday Inn Express & Suites,Chhaya Sharma,"Jonathon's Kitchen was my yesterday's visit and it was good on part of food ...could be excellent if little more they will work on food ...it's ambience is very goo you can sit outside or inside...they have bar area... service is fast..they are always ready to serve you...food varieties are many but little it lacks on taste...for vegetarian people like me they an add some more things or can work a little more on taste...deserts they will kill you with lots of varieties..if you are on diet don't go..haha jokes apart they have good variety of deserts...few were too gud like gulabjamun, rasmalai, etc...cupcakes, were ok ok....but they have many many varieties...icing on the cake was live music....i loved the ambience because of that

My rating Food 4/5
service 5/5
Food 5/5
Overall rating 4.5 /5",4,"10 Reviews , 23 Followers",2/25/2019 16:40,3,,"{'food': [""Jonathon's Kitchen"", 'gulabjamun', 'rasmalai', 'cupcakes'], 'drink': []}"
Jonathan's Kitchen - Holiday Inn Express & Suites,Aishwarya Gupta,"Here you can have a fine dining experience. The food is top notch and the plating is pleasing. There are a lot of options for ve/non-veg in buffet menu. I order sushi and opted for buffet instead of a-la-carte. If you have an appetite for good taste, this place is a must visit. The ambience is also rich.
P.s. - The sushi is a must try!!!!",5,"27 Reviews , 81 Followers",2/23/2019 4:02,1,,"{'food': ['sushi'], 'drink': []}"
Jonathan's Kitchen - Holiday Inn Express & Suites,Naresh Kodebathula,"I visited this place for a Lunch Buffet recently.

They have wide spread of Starters, Main Course, Veg- Pizza+Pasta on table and huge variety of Deserts.

Food taste was Ok, but nothing different.

They have only butter naan and tandoori roti.",3,"22 Reviews , 14 Followers",2/19/2019 14:21,0,,"{'food': ['Starters', 'Main Course', 'Veg- Pizza+Pasta'], 'drink': []}"
Jonathan's Kitchen - Holiday Inn Express & Suites,Sachit Anand,"They have a very good spread in their buffet. The non-veg dishes have a unique flavour and taste which keeps this restaurant different from others, especially the mexican chicken and fish. All the varieties in veg are good. Ambience and service is excellent.",4,"8 Reviews , 159 Followers",2/17/2019 20:15,2,,"{'food': ['non-veg dishes', 'mexican chicken', 'fish'], 'drink': []}"
Jonathan's Kitchen - Holiday Inn Express & Suites,Hungry Eyes,"This review has been long overdue, I visited this place for my birthday and gawd I wasn’t disappointed at all !! The place has this really sophisticated minimal design which isn’t too catchy but kinda looks like an elite ball room dining room.
The service is just amazing ! Every staff member that approaches the table knows the menu in and out, the warmth that they have just gives this place extra points.
Now coming to the main aspect of this restaurant; the food. The food is as authentic as it can get and this goes for every cuisine that the restaurant offers be it Mediterranean or Italian as a matter of fact even Indian.
Now I don’t want to go into detail with all that I ordered and describe it, I’ll attach images with this review and I’ll let the images talk for themselves albeit I’d like to describe a few dishes because those dishes deserve credit- to begin with I’d like to talk about the pizza, this was one of the finest pizzas I’ve ever had in Hyderabad, drizzled with a tad bit of olive oil and perfectly seasoned.
Moving forward I’d like to talk about the mutabak, the chef had taken pedantic efforts to make this dish as authentic as it could get, I’d have to give him brownie points for his painstaking ability to make this dish, the omelet was perfectly cooked and not crisp like the replicas of mutabak that are available in other so called Mediterranean restaurants. The carbonara was perfectly cooked, in the Italian way, the black pepper that stuck on each piece of pasta just showed how well versed the chef was with this recipe.
To summarize this I’d say yes this place is a must visit and I’d definitely recommend it for any formal or casual occasion be it birthdays or cooperate dinners, this place is the place to be !!",5,"104 Reviews , 5129 Followers",2/17/2019 13:02,4,,"{'food': ['pizza', 'mutabak', 'omelet', 'carbonara'], 'drink': []}"
Jonathan's Kitchen - Holiday Inn Express & Suites,Devyani Agrawal,"Amazing food. The way they serve it will make you even happier. Great presentation of food. Must visit if nearby. Also, not that pocket heavy for a fine dine.",4.5,"13 Reviews , 67 Followers",2/14/2019 23:23,0,,"{'food': ['Amazing food', 'The way they serve it will make you even happier', 'Great presentation of food', 'Must visit if nearby'], 'drink': []}"
