Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,7514,ner_results
T Grill,Vishnu Brahmandam,"This place is not exactly vegetarian-friendly. They cook everything in the same dish and I'm guessing they use the same oils. Did not eat here but thought people would like to know.
Service is quick for the starters. They took some time for the main course.
Friends say the food is alright.
There's outdoor and indoor seating. Place is clean throughout and it looks like the hygiene is good.
Gets really busy in the afternoon because it's so close to the IT hub.",3,"5 Reviews , 4 Followers",2/1/2019 14:29,0,,"{'food': ['main course'], 'drink': []}"
T Grill,Srilekha Gattu,Went for lunch on that day . I order veg biryani but found insect in it . Worst service . It was totally bad experience . Ambience is not good,1,"2 Reviews , 1 Follower",1/31/2019 23:18,0,,"{'food': ['veg biryani'], 'drink': []}"
T Grill,Rita Singh,"Pretty good ambiance. Very spacious and huge one.

Food is amazing except the oil quantity that they use. Prawns dishes were not that great. Only prawns starter i.e golden prawns were good.

Gongura chicken is amazing.

Service is very fast.

Would not recommend lassi at this place as its not the proper one. It's very watery and tasteless.

Management is pretty cool and open to feedback...they humbly accepted the fault in dishes and replaced them.

Can be improved a lot. Would surely pay a visit again.",3,"106 Reviews , 1893 Followers",1/8/2019 21:11,7,,"{'food': ['prawns', 'golden prawns', 'gongura chicken'], 'drink': ['lassi']}"
T Grill,Bhanu Chandar,i went today at lunch time. service is very bad they dont now how to treat customer. They will not suggest what is the special today. Taste is good but improve Ur service. service is very slow i call many times to the service boy but he is not responding proper. hotel environment is good and taste is awesome. but i will not satisfy the service.,2,"1 Review , 2 Followers",1/3/2019 19:30,0,,"{'food': ['taste is good'], 'drink': []}"
T Grill,Khaane_mey_kya_hey By Rony Samuel,"One of the best places I have been to this winter, perfect ambience and what I loved the most was
to beat the cold they provide a hot charcoal basket beside every table..gives you the perfect winter warmth, even on a busy day of the week the service was on spot, just like a Dabha where everything seemed to be on the move and full of buzz 🙂 the food was always known to be typical Telangana food but somehow felt it was a little close to Telangana cusine and more of a quick Dabha serve..loved the ragi sangati combo perfect bowl of rangi sangati with a dollop of ghee with 4 accompaniments like mutton pickle, chicken curry, daal and pachi pulusu, ordered their famous pulavs as well.

Ambience : 4.5 (stole my heart with the charcoals)
Taste : 3.5 (would love more authenticity)
service: 4
Quantity : 3 (can improve a little for the price point)
Value for money : 3 (maybe because it is located in Gachibowli)

Overall rating for this place a decent : 4/5",4,"57 Reviews , 52 Followers",12/30/2018 20:21,4,,"{'food': ['ragi sangati', 'pulavs'], 'drink': []}"
T Grill,Pradeep Koney,Peaceful ambience and good food. Will be crowded over weekdays as it is close to multiple IT Companies. Food arrives suprisingly faster and tastes good too.,5,"13 Reviews , 118 Followers",12/29/2018 16:25,0,,"{'food': ['food arrives suprisingly faster and tastes good too'], 'drink': []}"
T Grill,Bharat Kumar,"Great place to dine with and enjoyed the ulavacharu chicken pulao, tastes good. It's a perfect venue to enjoy some of the special Andhra dishes with a starry night view. It has a beautiful ambiance and wanna visit again.",4,"1 Review , 2 Followers",12/26/2018 17:18,0,,"{'food': ['ulavacharu chicken pulao'], 'drink': []}"
T Grill,Sandhya Menon,"I was looking forward to have good time & enjoy some good tandoori food. I liked this place with my previous experience have been very good.So was looking forward for the same. Reached this place, got a seat which had full of mosquitoes.I can't argue much of it as it was a open space, but they dint attempt to place a mosquito coil. The service guy was least attentive. We needed to search him to place the order .So ordered tandoori chicken boneless, harabara kebab n veg pulav.The very first bite but tears in my eyes as it was very very very spicy & harabara kabab's spice level so beyond my imagination.We just couldn't eat it. We asked them no make the pulav least spicy. But this one was like a bomb. We all went to have a good time but dint get anything of this sort. Will never try this place again. Spice lovers, I guess this place is for you.",1,"55 Reviews , 2380 Followers",12/24/2018 23:22,0,,"{'food': ['tandoori chicken', 'harabara kebab', 'pulav'], 'drink': []}"
T Grill,Kaushik Padmanaban,"My friend ordered the Ulavacharu Chicken Bone Pulao from T-Grill. The price was high, but the taste justified it. It is one of the spicier foods I tried in Hyderabad. I always though Hyderabadi food was spicy. But, I never came across anything very spicy. This one was spicy enough to be memorable. It's one of the best pulaos I've ever had. You will definitely love it.",5,"11 Reviews , 7 Followers",12/9/2018 20:42,0,,"{'food': ['Ulavacharu Chicken Bone Pulao'], 'drink': []}"
T Grill,Satya Kiran,"Restaurant with lot of open place and average food. Went with friends for lunch, what ever we ordered Veg or Non veg, started , main course all are not upto mark. No one of us r happy with food served. Serving is fast, ambience is ok.",2,"86 Reviews , 84 Followers",11/25/2018 11:17,0,,"{'food': ['Veg', 'Non veg'], 'drink': []}"
T Grill,A K RAJEEV,Delivered on time and the food is very tasty and good quality. All the items taste good and even the kids enjoyed the food.  Overall the food is very good,5,"1 Review , 2 Followers",11/8/2018 8:50,0,,"{'food': ['Delivered on time', 'food is very tasty', 'good quality'], 'drink': []}"
T Grill,Raghunath Veampati,"I recommend it for elderly.
Disappointed ☹️ with taste have tried starter, roti & biryani. Taste so so normal
But every dish is less in masala and has below normal taste
Not a good place for hangout",2,"3 Reviews , 30 Followers",11/4/2018 20:50,0,,"{'food': ['roti', 'biryani'], 'drink': []}"
T Grill,Bhuvanesh Durai,seemed like the biryani was over cooked,3,"11 Reviews , 57 Followers",10/31/2018 14:13,0,,"{'food': ['biryani'], 'drink': []}"
T Grill,Rmandava70,"Ordered Ragi Sankati and Kodi kura. Unlike other speciality restaurants, the preparation is mild, less spicy and less masala. Loved the taste. Ordered curd rice which actually is not good. They should look into it. Overall nice dining place in that part of Hyderabad.",4,"92 Reviews , 727 Followers",10/29/2018 15:07,0,,"{'food': ['Ragi Sankati', 'Kodi kura'], 'drink': []}"
T Grill,Santosh Vadapally,quantity of biryani is very less,4,"4 Reviews , 5 Followers",10/13/2018 13:46,0,,"{'food': ['biryani'], 'drink': []}"
T Grill,Sharon Kudari,"Wonderful food, especially grilled ones. Awesome place to escape city environment and have pleasant evening without traffic. #grilledchicken",5,"3 Reviews , 2 Followers",9/29/2018 20:34,0,,"{'food': ['grilled chicken'], 'drink': []}"
T Grill,Suneel Jammu,Good,5,"1 Review , 2 Followers",9/23/2018 13:45,0,,"{'food': ['pizza', 'pasta'], 'drink': ['coffee', 'tea']}"
T Grill,Ursnayana,"Biryani taste is not at all good.
Biryani taste is not at all good.
Biryani taste is not at all good.
Biryani taste is not at all good.
Not worth the price. Rice over cooked. All the food is gone to trash.",1,"1 Review , 1 Follower",9/21/2018 22:06,1,,"{'food': ['Biryani', 'Rice'], 'drink': []}"
T Grill,Ashesha,"Very very very very disappointed. We ordered kadai paneer, its a disaster . Instead they gave us tomato curry with few paneer pieces in it. Please DONT order food from this place. Mutton Biryani is a big flop.",1,"20 Reviews , 18 Followers",9/21/2018 16:14,0,,"{'food': ['kadai paneer', 'tomato curry', 'paneer pieces'], 'drink': []}"
T Grill,Venkatdanda01,quantity less,3,"1 Review , 2 Followers",9/17/2018 15:24,0,,
T Grill,Shruthi Gopala,"Ordered Kadai cheken but worest
I think no more orders with t grill \aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaasorryyy dddddddxfvfddddddddddddddddd(dddddd",1,"1 Review , 3 Followers",9/9/2018 23:32,0,,
T Grill,Aditi Saxena,awesome food,5,"3 Reviews , 33 Followers",9/9/2018 20:09,0,,"{'food': ['awesome'], 'drink': []}"
T Grill,Shahed Khan,Good service And on time delivery...!!!! keep up the gud work Rehman.,5,"2 Reviews , 15 Followers",9/7/2018 20:57,0,,"{'food': ['And on time delivery...'], 'drink': []}"
T Grill,Powlomi Renukunta,"Great place to have a peaceful lunch with a gang of 3,4 people. It has a pleasant atmosphere with both indoor and outdoor seating, in which the outdoor one is the real fun. Place is quiet neat and clean. It also has Telangana style.

Food here is just average not great. Service need to be improved a bit. We were there waiting to order but no one turned to take the order. Ordered veg Manchuria, appollo fish, kaju paneer ,kulcha. All of them very ok but not great.",4,"24 Reviews , 18 Followers",9/7/2018 14:01,0,,"{'food': ['veg Manchuria', 'appollo fish', 'kaju paneer', 'kulcha'], 'drink': []}"
T Grill,Saikiran Boorgoju,Worst mutton biryani(uncooked n without) I ever tasted and restaurant should feel shame to serve spoiled kheema pulau. I recommend don't go to this place at all,1,"1 Review , 1 Follower",9/1/2018 10:14,0,,"{'food': ['mutton biryani', 'kheema pulau'], 'drink': []}"
T Grill,GAUTHAMI VARRE,"We ordered keema pulao n Britain n paneer in veg..Both of them tasted like flavoured rice with semi cooked pieces.
Even kadai paneer gravy was not well cooked.

Restaurant ambience is also not so gud",1,"9 Reviews , 2 Followers",8/31/2018 14:57,0,,"{'food': ['keema pulao', 'paneer'], 'drink': []}"
T Grill,Pallavi,"Been here for dinner. They have both open air and restaurant style sitting. We opted for open air. The ambience is dull. Could be more brighter. The food service was fast. Prices are reasonable. The quantity for biryani/pulao is sufficient for 2. The food is a bit spicy. Taste is good.

Ambience 3/5
Food 4/5
Price 4/5
Service 3.5/5",4,"14 Reviews , 25 Followers",8/20/2018 15:11,0,,"{'food': ['biryani', 'pulao'], 'drink': []}"
T Grill,See Hari Teja,"Super b biryani and also paya is awesome here and coming to non veg starters you will love it great taste with the cool environment ...

You should try

Mutton paya
Non veg starters
Biryani and also pulao will be great than biryani",5,"16 Reviews , 27 Followers",8/15/2018 11:28,0,,
T Grill,Satya Todeti,Worst and worst biryani everrrrrr ..... Don't order and you will get food poison. Don't ever order Worst and worst biryani everrrrrr ..... Don't order and you will get food poison. Don't ever order Worst and worst biryani everrrrrr ..... Don't order and you will get food poison. Don't ever order,1,"2 Reviews , 5 Followers",8/11/2018 22:12,0,,
T Grill,Shiva Ram,"Visited for dinner. Service is good, ambience make you to feel free.Ordered soup chickenSarter, bagara rice,Kodi kura all are satisfactory.price ok.",3,"12 Reviews , 2 Followers",8/8/2018 11:17,0,,"{'food': ['soup', 'chicken', 'rice', 'Kodi kura'], 'drink': []}"
T Grill,Amruta Srinivasa Gupta Boyina,The Hotel is Full cheating we are very much disappointed . It is Not worth going . Buffet is Full cheating we are fed up  . The varities are less and The Buffet is Like alakarta . Food is also so so,1,"1 Review , 2 Followers",8/2/2018 15:34,0,,"{'food': ['The Hotel is Full', 'Buffet is Full', 'The Buffet is Like alakarta', 'Food is also so so'], 'drink': []}"
T Grill,Kundhan Reddy,"I have to say.. TGrill has the best menu...
The non-vegetarian items are awesome
And the taste is also good..
I'm impressed.
Thank you Nithin bro! :)",5,"1 Review , 30 Followers",7/31/2018 18:41,0,,
T Grill,Avishek Bera,"Ordered chicken biryani from this place...worst biryani I ever tasted in my life. I never expected such tasteless biryani from a place like this in Hyderabad. If you are looking for good food, you must avoid this place.",1,"17 Reviews , 6 Followers",7/28/2018 14:02,0,,"{'food': ['chicken biryani'], 'drink': []}"
T Grill,Siddharth Boddupalli,"This is it! If you're in the mood for some telengana good, head here. Keep in mind that their biryani is just about average of not meeehhhh.... But the rest of them daily specials are so so so delish and spicy..... Really spicy but, You'd be licking your fingers.

I've not seen anyone come here to try their Chinese and vegetarian as I don't think it would stand out at all. But again, their bheja fry, their iguru, their kheema and the meats that they have are amazing!!! Their bagara rice along with the kheema and mutton iguru was too too good.

I'll definitely give them a try again at least to check out the daily specials.",4,"106 Reviews , 1160 Followers",7/22/2018 16:10,0,,"{'food': ['biryani', 'iguru', 'kheema', 'mutton iguru'], 'drink': []}"
